Periodo,FechaNotificacion,UsuarioID,Rol,Actividad,TipoNotificacion,DiasAntes,MinutosAntes,HorasDespues,EstadoNotificacion,RespuestaRecibida,TiempoRespuesta,ExitoEntrega,Efectividad
2020-1,2020-04-18,9827,Estudiante,Examen Final,Preparación,5,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-12-22,6107,Docente,Segunda Práctica Calificada,Seguimiento,1,0,0,Enviada,1,8,Éxito,Alta
2024-1,2024-02-14,1142,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,14,Éxito,Alta
2022-2,2022-09-25,11861,Docente,Segunda Práctica Calificada,Asistencia,3,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-05-12,2871,Estudiante,Examen Parcial,Asistencia,5,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-09-10,2460,Estudiante,Inicio de Ciclo,Justificación,2,10,0,Enviada,1,2,Éxito,Media
2023-1,2023-06-20,6326,Estudiante,Cierre de Ciclo,Justificación,0,10,0,Enviada,1,25,Éxito,Alta
2022-1,2022-03-12,10572,Docente,Tercera Práctica Calificada,Asistencia,1,0,0,Enviada,1,23,Éxito,Alta
2021-2,2021-09-11,9417,Estudiante,Tercera Práctica Calificada,Justificación,5,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-04-08,10765,Estudiante,Tercera Práctica Calificada,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-07-09,11256,Estudiante,Cierre de Ciclo,Preparación,2,15,0,Enviada,1,8,Éxito,Baja
2021-2,2021-10-16,8660,Estudiante,Examen Final,Justificación,7,0,0,Enviada,1,4,Éxito,Media
2024-1,2024-03-13,9216,Estudiante,Cuarta Práctica Calificada,Seguimiento,1,0,0,Enviada,1,13,Éxito,Media
2023-2,2023-10-12,899,Docente,Tercera Práctica Calificada,Asistencia,3,0,0,Enviada,1,29,Éxito,Baja
2023-1,2023-03-01,10181,Docente,Examen Sustitutorio,Asistencia,2,0,0,Enviada,1,19,Éxito,Alta
2020-1,2020-03-29,12209,Docente,Cierre de Ciclo,Seguimiento,0,10,0,Fallida,0,0,Fallo,Nula
2022-2,2022-09-29,1299,Estudiante,Tercera Práctica Calificada,Asistencia,5,0,0,Enviada,1,17,Éxito,Alta
2021-2,2021-08-22,11470,Estudiante,Examen Final,Preparación,5,0,0,Enviada,1,1,Éxito,Baja
2020-2,2020-12-23,3423,Estudiante,Inicio de Ciclo,Asistencia,0,10,2,Enviada,0,0,Éxito,Nula
2022-1,2022-06-24,1150,Estudiante,Cierre de Ciclo,Justificación,0,10,0,Enviada,1,30,Éxito,Alta
2023-2,2023-10-12,182,Estudiante,Primera Práctica Calificada,Justificación,3,0,0,Enviada,1,17,Éxito,Alta
2023-1,2023-04-04,1537,Estudiante,Examen Sustitutorio,Asistencia,1,0,0,Enviada,1,17,Éxito,Baja
2020-1,2020-05-06,10390,Docente,Tercera Práctica Calificada,Asistencia,3,0,0,Enviada,1,18,Éxito,Alta
2020-2,2020-10-06,7184,Estudiante,Cuarta Práctica Calificada,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-08-19,5173,Estudiante,Examen Final,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-08-26,3717,Estudiante,Examen Sustitutorio,Seguimiento,2,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-02-28,3711,Estudiante,Cierre de Ciclo,Recordatorio,0,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-03-13,6071,Estudiante,Primera Práctica Calificada,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-05-12,2614,Estudiante,Cierre de Ciclo,Justificación,1,15,0,Enviada,0,0,Éxito,Nula
2024-1,2024-02-20,8599,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,3,Éxito,Alta
2022-2,2022-08-10,452,Estudiante,Tercera Práctica Calificada,Preparación,3,0,0,Enviada,1,2,Éxito,Baja
2022-1,2022-02-13,6676,Docente,Tercera Práctica Calificada,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-05-01,11423,Docente,Primera Práctica Calificada,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-08-31,1604,Docente,Tercera Práctica Calificada,Seguimiento,3,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-11-17,9641,Estudiante,Primera Práctica Calificada,Seguimiento,1,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-06-19,3758,Estudiante,Examen Parcial,Seguimiento,7,0,0,Fallida,0,0,Fallo,Nula
2021-2,2021-12-31,12499,Docente,Cuarta Práctica Calificada,Seguimiento,1,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-07-15,1044,Estudiante,Tercera Práctica Calificada,Justificación,3,0,0,Enviada,1,5,Éxito,Baja
2023-1,2023-03-26,9327,Estudiante,Tercera Práctica Calificada,Seguimiento,1,0,0,Enviada,1,15,Éxito,Alta
2021-1,2021-01-06,2303,Docente,Cierre de Ciclo,Seguimiento,1,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-05-04,3242,Estudiante,Examen Parcial,Justificación,5,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-06-03,2,Docente,Examen Final,Seguimiento,5,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-06-15,11727,Docente,Cuarta Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-09-28,11458,Estudiante,Examen Sustitutorio,Seguimiento,2,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-02-28,1517,Estudiante,Cierre de Ciclo,Preparación,2,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-11-14,6462,Docente,Examen Sustitutorio,Preparación,0,0,0,Enviada,1,23,Éxito,Alta
2023-1,2023-03-11,9504,Estudiante,Cierre de Ciclo,Seguimiento,2,15,0,Enviada,0,0,Éxito,Nula
2023-1,2023-06-30,10404,Docente,Cuarta Práctica Calificada,Preparación,5,0,0,Enviada,1,13,Éxito,Baja
2021-1,2021-02-16,8855,Estudiante,Primera Práctica Calificada,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-07-26,3674,Estudiante,Cuarta Práctica Calificada,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-10-30,11169,Docente,Examen Parcial,Recordatorio,7,0,0,Enviada,1,10,Éxito,Media
2024-1,2024-01-04,2486,Estudiante,Tercera Práctica Calificada,Seguimiento,5,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-11-22,2803,Docente,Inicio de Ciclo,Seguimiento,0,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-12-09,8371,Estudiante,Cuarta Práctica Calificada,Recordatorio,1,0,0,Enviada,1,21,Éxito,Media
2022-2,2022-09-14,3717,Docente,Examen Final,Seguimiento,7,0,0,Enviada,1,29,Éxito,Media
2020-1,2020-06-14,11100,Estudiante,Examen Sustitutorio,Asistencia,1,0,0,Fallida,0,0,Fallo,Nula
2020-1,2020-01-25,1917,Docente,Examen Sustitutorio,Seguimiento,2,0,0,Enviada,1,27,Éxito,Alta
2023-1,2023-02-07,724,Docente,Inicio de Ciclo,Justificación,1,15,0,Enviada,1,13,Éxito,Alta
2021-2,2021-12-15,3819,Estudiante,Inicio de Ciclo,Preparación,2,0,0,Enviada,1,9,Éxito,Alta
2022-1,2022-05-24,1136,Docente,Primera Práctica Calificada,Recordatorio,5,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-01-25,3347,Estudiante,Examen Sustitutorio,Preparación,0,0,0,Enviada,1,26,Éxito,Media
2022-1,2022-02-03,8544,Docente,Primera Práctica Calificada,Recordatorio,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-01-07,10347,Estudiante,Segunda Práctica Calificada,Asistencia,5,0,0,Enviada,1,5,Éxito,Media
2020-2,2020-12-08,6488,Docente,Segunda Práctica Calificada,Recordatorio,3,0,0,Enviada,1,23,Éxito,Baja
2020-1,2020-03-28,2476,Estudiante,Inicio de Ciclo,Preparación,0,15,1,Enviada,1,22,Éxito,Alta
2021-1,2021-06-08,7838,Estudiante,Segunda Práctica Calificada,Recordatorio,5,0,0,Fallida,0,0,Fallo,Nula
2023-2,2023-08-11,6896,Estudiante,Cierre de Ciclo,Asistencia,2,0,0,Enviada,1,2,Éxito,Media
2022-1,2022-06-06,12711,Estudiante,Examen Final,Preparación,5,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-11-02,10254,Docente,Examen Parcial,Justificación,3,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-04-14,9601,Estudiante,Examen Parcial,Asistencia,3,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-08-18,12517,Docente,Inicio de Ciclo,Asistencia,2,0,0,Enviada,1,12,Éxito,Media
2021-2,2021-08-07,5124,Docente,Inicio de Ciclo,Asistencia,0,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-10-17,2576,Docente,Examen Sustitutorio,Seguimiento,2,0,0,Enviada,1,16,Éxito,Media
2023-1,2023-05-04,4415,Docente,Inicio de Ciclo,Seguimiento,0,15,0,Enviada,1,10,Éxito,Alta
2023-1,2023-05-06,2294,Estudiante,Inicio de Ciclo,Recordatorio,1,10,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-04-30,12206,Estudiante,Tercera Práctica Calificada,Preparación,1,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-01-12,1808,Estudiante,Examen Final,Seguimiento,3,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-03-28,12383,Estudiante,Examen Sustitutorio,Preparación,0,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-10-06,1415,Estudiante,Inicio de Ciclo,Asistencia,1,15,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-10-25,113,Estudiante,Tercera Práctica Calificada,Justificación,5,0,0,Enviada,1,12,Éxito,Alta
2023-1,2023-02-19,11869,Docente,Segunda Práctica Calificada,Recordatorio,5,0,0,Enviada,1,15,Éxito,Alta
2023-2,2023-07-20,1313,Docente,Segunda Práctica Calificada,Asistencia,3,0,0,Enviada,1,14,Éxito,Alta
2022-2,2022-07-31,7637,Estudiante,Examen Final,Preparación,5,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-05-19,11070,Estudiante,Tercera Práctica Calificada,Recordatorio,1,0,0,Enviada,1,11,Éxito,Media
2021-1,2021-01-15,4846,Docente,Segunda Práctica Calificada,Preparación,5,0,0,Enviada,1,2,Éxito,Baja
2020-2,2020-08-20,6314,Estudiante,Inicio de Ciclo,Asistencia,1,0,0,Enviada,1,16,Éxito,Media
2024-1,2024-02-06,1688,Docente,Examen Parcial,Justificación,7,0,0,Enviada,1,15,Éxito,Alta
2021-2,2021-09-20,8557,Docente,Segunda Práctica Calificada,Recordatorio,1,0,0,Fallida,0,0,Fallo,Nula
2022-2,2022-11-26,2680,Estudiante,Primera Práctica Calificada,Justificación,3,0,0,Enviada,1,1,Éxito,Media
2022-2,2022-11-25,235,Estudiante,Tercera Práctica Calificada,Asistencia,1,0,0,Enviada,1,16,Éxito,Media
2024-1,2024-05-06,862,Docente,Inicio de Ciclo,Recordatorio,1,10,0,Enviada,0,0,Éxito,Nula
2021-1,2021-05-05,5954,Docente,Examen Final,Asistencia,5,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-06-19,1684,Docente,Cierre de Ciclo,Asistencia,1,10,0,Enviada,1,4,Éxito,Alta
2020-2,2020-10-16,4855,Docente,Primera Práctica Calificada,Justificación,3,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-11-24,2540,Estudiante,Tercera Práctica Calificada,Justificación,3,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-01-13,714,Estudiante,Primera Práctica Calificada,Preparación,5,0,0,Enviada,1,23,Éxito,Alta
2022-2,2022-09-04,5005,Docente,Cierre de Ciclo,Asistencia,2,15,0,Enviada,1,22,Éxito,Alta
2023-1,2023-04-08,7598,Estudiante,Examen Parcial,Recordatorio,3,0,0,Enviada,1,24,Éxito,Baja
2021-1,2021-01-20,567,Docente,Examen Sustitutorio,Preparación,2,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-05-09,8798,Estudiante,Examen Parcial,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-06-14,513,Docente,Cierre de Ciclo,Asistencia,1,10,0,Fallida,0,0,Fallo,Nula
2022-1,2022-03-31,11738,Docente,Tercera Práctica Calificada,Preparación,5,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-06-03,8176,Docente,Cuarta Práctica Calificada,Recordatorio,5,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-04-29,9626,Docente,Inicio de Ciclo,Recordatorio,1,0,0,Enviada,1,21,Éxito,Media
2023-2,2023-10-28,2255,Docente,Inicio de Ciclo,Preparación,1,15,0,Enviada,1,3,Éxito,Baja
2020-2,2020-07-07,7710,Estudiante,Examen Parcial,Recordatorio,3,0,0,Enviada,1,9,Éxito,Media
2020-2,2020-08-14,3245,Docente,Examen Parcial,Justificación,5,0,0,Enviada,1,8,Éxito,Baja
2021-2,2021-10-06,10864,Estudiante,Examen Parcial,Asistencia,7,0,0,Fallida,0,0,Fallo,Nula
2024-1,2024-05-10,7696,Docente,Segunda Práctica Calificada,Justificación,3,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-06-24,11747,Docente,Examen Parcial,Seguimiento,5,0,0,Enviada,1,28,Éxito,Media
2020-1,2020-03-29,5480,Docente,Examen Sustitutorio,Recordatorio,0,0,0,Enviada,1,7,Éxito,Baja
2024-1,2024-02-23,9323,Docente,Tercera Práctica Calificada,Preparación,1,0,0,Fallida,0,0,Fallo,Nula
2022-2,2022-07-05,466,Docente,Cierre de Ciclo,Recordatorio,1,0,0,Enviada,1,30,Éxito,Baja
2024-1,2024-01-18,6144,Estudiante,Primera Práctica Calificada,Preparación,3,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-04-07,3371,Docente,Cuarta Práctica Calificada,Asistencia,3,0,0,Enviada,1,29,Éxito,Media
2021-2,2021-08-05,9450,Estudiante,Segunda Práctica Calificada,Recordatorio,5,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-03-18,6568,Docente,Examen Parcial,Preparación,7,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-11-10,8523,Estudiante,Primera Práctica Calificada,Recordatorio,3,0,0,Enviada,1,21,Éxito,Media
2021-2,2021-07-25,12707,Docente,Examen Parcial,Seguimiento,3,0,0,Enviada,1,17,Éxito,Baja
2023-2,2023-12-18,11530,Estudiante,Primera Práctica Calificada,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-01-15,225,Estudiante,Inicio de Ciclo,Preparación,0,10,1,Enviada,0,0,Éxito,Nula
2020-2,2020-10-16,7282,Estudiante,Tercera Práctica Calificada,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-08-22,798,Estudiante,Examen Sustitutorio,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-07-09,8736,Estudiante,Cierre de Ciclo,Justificación,0,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-07-06,1514,Estudiante,Segunda Práctica Calificada,Preparación,1,0,0,Enviada,1,25,Éxito,Media
2020-1,2020-02-16,9033,Estudiante,Tercera Práctica Calificada,Asistencia,5,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-03-21,8361,Estudiante,Examen Sustitutorio,Asistencia,2,0,0,Enviada,1,9,Éxito,Media
2024-1,2024-05-16,9761,Estudiante,Examen Sustitutorio,Preparación,0,0,0,Enviada,1,30,Éxito,Media
2020-1,2020-02-20,3134,Estudiante,Examen Final,Seguimiento,7,0,0,Enviada,1,19,Éxito,Media
2021-2,2021-07-31,7826,Docente,Examen Final,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2022-1,2022-04-13,10701,Docente,Cuarta Práctica Calificada,Justificación,5,0,0,Enviada,1,24,Éxito,Baja
2020-1,2020-04-22,10563,Estudiante,Examen Sustitutorio,Preparación,2,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-02-28,1717,Docente,Cierre de Ciclo,Asistencia,0,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-09-19,3683,Estudiante,Cuarta Práctica Calificada,Asistencia,3,0,0,Enviada,1,28,Éxito,Baja
2024-1,2024-06-03,12361,Estudiante,Cuarta Práctica Calificada,Justificación,5,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-03-11,11049,Docente,Cuarta Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-10-15,9041,Estudiante,Primera Práctica Calificada,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-08-02,1213,Estudiante,Inicio de Ciclo,Asistencia,1,0,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-03-11,1321,Estudiante,Examen Sustitutorio,Preparación,1,0,0,Enviada,1,1,Éxito,Baja
2021-1,2021-06-01,12142,Estudiante,Segunda Práctica Calificada,Asistencia,1,0,0,Enviada,1,18,Éxito,Alta
2020-2,2020-11-01,10027,Estudiante,Examen Sustitutorio,Seguimiento,0,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-11-16,8552,Docente,Inicio de Ciclo,Justificación,2,0,0,Enviada,1,22,Éxito,Alta
2020-2,2020-08-20,3315,Estudiante,Examen Final,Seguimiento,5,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-04-23,11566,Estudiante,Examen Final,Recordatorio,5,0,0,Enviada,1,17,Éxito,Alta
2022-2,2022-09-12,11585,Estudiante,Examen Parcial,Asistencia,3,0,0,Enviada,1,24,Éxito,Baja
2023-1,2023-03-10,203,Docente,Examen Final,Seguimiento,3,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-06-14,3182,Docente,Inicio de Ciclo,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-05-03,8009,Estudiante,Cierre de Ciclo,Asistencia,1,15,0,Enviada,0,0,Éxito,Nula
2022-2,2022-12-29,5314,Estudiante,Primera Práctica Calificada,Recordatorio,1,0,0,Pendiente,0,0,Fallo,Nula
2021-1,2021-06-19,3723,Docente,Segunda Práctica Calificada,Recordatorio,3,0,0,Enviada,1,14,Éxito,Alta
2021-1,2021-04-05,7104,Estudiante,Primera Práctica Calificada,Justificación,3,0,0,Enviada,1,27,Éxito,Media
2023-2,2023-10-18,6352,Docente,Inicio de Ciclo,Seguimiento,1,10,0,Enviada,0,0,Éxito,Nula
2020-2,2020-11-25,8950,Docente,Tercera Práctica Calificada,Seguimiento,3,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-06-28,3653,Docente,Primera Práctica Calificada,Seguimiento,1,0,0,Enviada,1,24,Éxito,Baja
2023-2,2023-11-22,1250,Estudiante,Examen Sustitutorio,Preparación,1,0,0,Fallida,0,0,Fallo,Nula
2023-1,2023-06-04,9805,Docente,Inicio de Ciclo,Justificación,2,15,0,Pendiente,0,0,Fallo,Nula
2022-1,2022-05-02,6484,Estudiante,Cierre de Ciclo,Justificación,1,15,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-12-29,6496,Estudiante,Examen Final,Recordatorio,3,0,0,Enviada,1,15,Éxito,Media
2020-1,2020-01-08,10222,Estudiante,Examen Final,Asistencia,7,0,0,Enviada,1,19,Éxito,Media
2020-1,2020-04-26,7122,Estudiante,Examen Sustitutorio,Recordatorio,0,0,0,Enviada,1,9,Éxito,Media
2023-1,2023-03-13,6671,Docente,Cuarta Práctica Calificada,Justificación,1,0,0,Enviada,1,11,Éxito,Alta
2020-1,2020-04-26,7449,Estudiante,Examen Sustitutorio,Seguimiento,1,0,0,Fallida,0,0,Fallo,Nula
2021-1,2021-04-10,1652,Docente,Cierre de Ciclo,Justificación,1,0,0,Enviada,1,18,Éxito,Baja
2020-2,2020-12-17,9384,Estudiante,Primera Práctica Calificada,Justificación,3,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-02-01,8533,Docente,Cuarta Práctica Calificada,Seguimiento,3,0,0,Pendiente,0,0,Fallo,Nula
2024-1,2024-05-21,10718,Estudiante,Primera Práctica Calificada,Preparación,3,0,0,Enviada,1,22,Éxito,Media
2021-1,2021-02-02,4379,Docente,Segunda Práctica Calificada,Seguimiento,3,0,0,Enviada,1,2,Éxito,Alta
2020-1,2020-03-26,8686,Docente,Primera Práctica Calificada,Seguimiento,5,0,0,Enviada,1,1,Éxito,Alta
2021-1,2021-06-17,10031,Estudiante,Examen Final,Recordatorio,7,0,0,Enviada,1,21,Éxito,Alta
2022-2,2022-11-11,9398,Estudiante,Examen Final,Seguimiento,7,0,0,Enviada,1,16,Éxito,Baja
2023-2,2023-09-23,2796,Estudiante,Cierre de Ciclo,Seguimiento,0,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-06-15,11074,Estudiante,Primera Práctica Calificada,Seguimiento,3,0,0,Enviada,1,20,Éxito,Alta
2022-2,2022-10-04,1618,Docente,Examen Sustitutorio,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-01-08,12527,Estudiante,Examen Sustitutorio,Justificación,0,0,0,Enviada,1,20,Éxito,Media
2022-1,2022-06-03,2029,Estudiante,Tercera Práctica Calificada,Recordatorio,5,0,0,Enviada,1,9,Éxito,Baja
2021-2,2021-10-24,7804,Estudiante,Tercera Práctica Calificada,Justificación,3,0,0,Enviada,1,12,Éxito,Baja
2020-1,2020-04-19,11495,Estudiante,Cuarta Práctica Calificada,Recordatorio,5,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-02-04,8214,Estudiante,Tercera Práctica Calificada,Justificación,5,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-10-10,7528,Estudiante,Primera Práctica Calificada,Preparación,3,0,0,Enviada,1,22,Éxito,Media
2023-1,2023-02-07,6484,Estudiante,Cierre de Ciclo,Justificación,2,10,0,Enviada,0,0,Éxito,Nula
2023-1,2023-03-07,2143,Estudiante,Examen Sustitutorio,Asistencia,2,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-12-03,5945,Estudiante,Tercera Práctica Calificada,Preparación,1,0,0,Enviada,1,25,Éxito,Baja
2020-1,2020-01-18,5147,Estudiante,Primera Práctica Calificada,Asistencia,5,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-06-12,10513,Estudiante,Inicio de Ciclo,Seguimiento,1,10,0,Enviada,1,30,Éxito,Alta
2022-2,2022-07-19,7923,Estudiante,Primera Práctica Calificada,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-09-07,3508,Docente,Primera Práctica Calificada,Justificación,5,0,0,Enviada,1,25,Éxito,Media
2023-2,2023-09-11,1972,Estudiante,Examen Sustitutorio,Recordatorio,1,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-08-10,5050,Docente,Cierre de Ciclo,Justificación,2,10,0,Enviada,1,10,Éxito,Alta
2022-1,2022-05-26,11151,Docente,Cierre de Ciclo,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-05-03,6640,Estudiante,Examen Parcial,Asistencia,7,0,0,Pendiente,0,0,Fallo,Nula
2020-1,2020-06-09,10826,Estudiante,Examen Final,Preparación,3,0,0,Pendiente,0,0,Fallo,Nula
2020-2,2020-11-05,406,Estudiante,Examen Parcial,Recordatorio,5,0,0,Pendiente,0,0,Fallo,Nula
2023-2,2023-07-31,11277,Docente,Cuarta Práctica Calificada,Justificación,1,0,0,Enviada,0,0,Éxito,Nula
2021-2,2021-10-09,4802,Estudiante,Inicio de Ciclo,Asistencia,0,0,1,Enviada,1,11,Éxito,Baja
2020-2,2020-08-06,2462,Docente,Primera Práctica Calificada,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-04-23,2831,Estudiante,Examen Sustitutorio,Seguimiento,1,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-11-03,788,Estudiante,Examen Final,Seguimiento,3,0,0,Enviada,1,16,Éxito,Baja
2024-1,2024-05-13,6970,Estudiante,Inicio de Ciclo,Seguimiento,1,15,0,Enviada,0,0,Éxito,Nula
2021-1,2021-06-08,2689,Docente,Tercera Práctica Calificada,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2024-1,2024-04-20,5388,Estudiante,Examen Parcial,Justificación,7,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-04-07,6618,Docente,Primera Práctica Calificada,Asistencia,5,0,0,Pendiente,0,0,Fallo,Nula
2021-2,2021-07-26,4329,Docente,Cuarta Práctica Calificada,Recordatorio,3,0,0,Enviada,1,5,Éxito,Baja
2021-2,2021-12-11,2813,Docente,Segunda Práctica Calificada,Asistencia,1,0,0,Enviada,1,23,Éxito,Media
2020-2,2020-10-31,10997,Estudiante,Cierre de Ciclo,Recordatorio,0,15,0,Enviada,1,29,Éxito,Alta
2021-2,2021-10-05,7920,Docente,Segunda Práctica Calificada,Preparación,1,0,0,Enviada,0,0,Éxito,Nula
2023-1,2023-03-28,7564,Docente,Tercera Práctica Calificada,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
2020-1,2020-04-20,6816,Docente,Examen Final,Recordatorio,3,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-08-09,10457,Estudiante,Cierre de Ciclo,Asistencia,2,0,0,Enviada,1,5,Éxito,Alta
2022-1,2022-04-23,3013,Estudiante,Examen Final,Recordatorio,7,0,0,Enviada,0,0,Éxito,Nula
2023-2,2023-10-04,6438,Docente,Cuarta Práctica Calificada,Seguimiento,5,0,0,Enviada,1,12,Éxito,Media
2020-1,2020-01-20,3332,Estudiante,Tercera Práctica Calificada,Preparación,3,0,0,Enviada,1,29,Éxito,Alta
2023-1,2023-01-06,2575,Estudiante,Examen Sustitutorio,Seguimiento,0,0,0,Enviada,1,18,Éxito,Alta
2020-1,2020-06-10,7626,Docente,Examen Final,Recordatorio,3,0,0,Pendiente,0,0,Fallo,Nula
2023-1,2023-04-11,7351,Docente,Examen Sustitutorio,Preparación,1,0,0,Fallida,0,0,Fallo,Nula
2022-2,2022-11-09,6199,Docente,Primera Práctica Calificada,Preparación,3,0,0,Enviada,0,0,Éxito,Nula
2020-2,2020-08-01,2850,Estudiante,Cierre de Ciclo,Preparación,2,0,0,Enviada,1,24,Éxito,Baja
2024-1,2024-04-04,3254,Docente,Cierre de Ciclo,Justificación,2,15,0,Enviada,1,19,Éxito,Media
2024-1,2024-01-20,11504,Docente,Cuarta Práctica Calificada,Justificación,1,0,0,Enviada,1,3,Éxito,Alta
2022-1,2022-03-22,5555,Estudiante,Primera Práctica Calificada,Justificación,1,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-07-04,1310,Estudiante,Examen Sustitutorio,Preparación,2,0,0,Enviada,0,0,Éxito,Nula
2022-2,2022-12-12,2626,Estudiante,Examen Sustitutorio,Justificación,2,0,0,Pendiente,0,0,Fallo,Nula
2022-2,2022-09-08,10247,Estudiante,Tercera Práctica Calificada,Recordatorio,5,0,0,Fallida,0,0,Fallo,Nula
2020-2,2020-11-17,9747,Docente,Examen Sustitutorio,Asistencia,0,0,0,Enviada,1,29,Éxito,Media
2023-2,2023-09-19,6295,Docente,Inicio de Ciclo,Asistencia,2,15,0,Enviada,1,18,Éxito,Alta
2023-1,2023-02-28,11092,Docente,Examen Final,Seguimiento,3,0,0,Enviada,1,2,Éxito,Media
2021-2,2021-07-05,6260,Estudiante,Primera Práctica Calificada,Asistencia,1,0,0,Enviada,0,0,Éxito,Nula
2021-1,2021-06-06,7428,Estudiante,Tercera Práctica Calificada,Preparación,3,0,0,Fallida,0,0,Fallo,Nula
